Variable Region Level Season FracMeanError
vas southmid surface MAM 0.7555845752327381
vas southmid surface JJA 0.7201089498150276
vas southmid surface SON 0.6381791686503906
vas southmid surface DJF 0.6142135058211549
vas antarctic surface MAM 0.6818408479955047
vas antarctic surface JJA 0.6438570404713653
vas antarctic surface SON 0.6412668740413129
vas antarctic surface DJF 0.6742631227233444
ua arctic 300hPa MAM 0.8599241256088034
ua arctic 300hPa JJA 0.9286694808757255
ua arctic 300hPa SON 0.781125296596401
ua arctic 300hPa DJF 0.7248635284334595
ua northmid 300hPa MAM 0.9672740977342855
ua northmid 300hPa JJA 1.1297318891435162
ua northmid 300hPa SON 0.5942506435865742
ua northmid 300hPa DJF 0.714593336896142
ua tropics 300hPa MAM 0.9360379214181785
ua tropics 300hPa JJA 0.5599714578420052
ua tropics 300hPa SON 0.5538096040452042
ua tropics 300hPa DJF 0.8600839367669164
ua nino34 300hPa MAM 0.36578423193124754
ua nino34 300hPa JJA 0.26044875542100476
ua nino34 300hPa SON 0.35257500239943024
ua nino34 300hPa DJF 0.4736223642880041
ua southmid 300hPa MAM 0.9370622142156317
ua southmid 300hPa JJA 0.8339732828092545
ua southmid 300hPa SON 1.2677875802873626
ua southmid 300hPa DJF 0.8007706801561513
ua antarctic 300hPa MAM 0.8955629328500101
ua antarctic 300hPa JJA 0.8441670721964231
ua antarctic 300hPa SON 0.9516757464682745
ua antarctic 300hPa DJF 0.8865178018541174
zg arctic 500hPa MAM 1.6896518121296276
zg arctic 500hPa JJA 1.1209910000397496
zg arctic 500hPa SON 0.4232705044952478
zg arctic 500hPa DJF 1.3179574507149308
zg northmid 500hPa MAM 1.4983267355994523
zg northmid 500hPa JJA 0.8193136658953892
zg northmid 500hPa SON 1.0550996266529333
zg northmid 500hPa DJF 1.4083420333171563
zg tropics 500hPa MAM 1.9125680211105769
zg tropics 500hPa JJA 1.7802431343960066
zg tropics 500hPa SON 1.596001149371813
zg tropics 500hPa DJF 1.9733584705414053
zg nino34 500hPa MAM 2.2443223174887983
zg nino34 500hPa JJA 1.9770750165269202
zg nino34 500hPa SON 1.8175228641571488
zg nino34 500hPa DJF 2.2732504606313726
zg southmid 500hPa MAM 1.486108308116367
zg southmid 500hPa JJA 2.2735348633666015
zg southmid 500hPa SON 2.3359056264285547
zg southmid 500hPa DJF 1.4311031349476215
zg antarctic 500hPa MAM 1.022487979993096
zg antarctic 500hPa JJA 1.128113126303678
zg antarctic 500hPa SON 0.7687327329041024
zg antarctic 500hPa DJF 0.4051105401472548
zos arctic surface MAM 0.8044130135511197
zos arctic surface JJA 0.4493109391663793
zos arctic surface SON 0.5872769183697076
zos arctic surface DJF 0.6578675705751668
zos northmid surface MAM 0.888156858789634
zos northmid surface JJA 0.8789420266482783
zos northmid surface SON 0.9233243634451305
zos northmid surface DJF 0.8984918201814798
zos tropics surface MAM 0.8131212162390635
zos tropics surface JJA 0.8208668793329258
zos tropics surface SON 0.8491098414677624
zos tropics surface DJF 0.8232728342414949
zos nino34 surface MAM 1.0096820664611863
zos nino34 surface JJA 1.488906348234763
zos nino34 surface SON 1.5661540221077699
zos nino34 surface DJF 1.3230008235121473
zos southmid surface MAM 0.7279509513455783
zos southmid surface JJA 0.7570341794199745
zos southmid surface SON 0.7412690128573032
zos southmid surface DJF 0.7421819371408338
zos antarctic surface MAM 1.3178967107272845
zos antarctic surface JJA 1.0622939404278207
zos antarctic surface SON 1.265693819652897
zos antarctic surface DJF 1.4433102566512126
mlotst arctic surface MAM 0.8724630327739072
mlotst arctic surface JJA 0.48072307621668575
mlotst arctic surface SON 0.35727443827741995
mlotst arctic surface DJF 0.859873777751018
mlotst northmid surface MAM 1.0567192846806381
mlotst northmid surface JJA 0.5123687197869731
mlotst northmid surface SON 0.6114195535677932
mlotst northmid surface DJF 1.0259305442436981
mlotst tropics surface MAM 0.7960007458660908
mlotst tropics surface JJA 0.7677900302042147
mlotst tropics surface SON 0.881133640050464
mlotst tropics surface DJF 0.6519353698070313
mlotst nino34 surface MAM 0.4632537614611375
mlotst nino34 surface JJA 0.7414154912105796
mlotst nino34 surface SON 0.9453612977147003
mlotst nino34 surface DJF 0.5690748183419655
mlotst southmid surface MAM 0.4057406904302595
mlotst southmid surface JJA 0.6954873796152087
mlotst southmid surface SON 0.9457999968382503
mlotst southmid surface DJF 0.6778375184270282
mlotst antarctic surface MAM 1.9403591250062355
mlotst antarctic surface JJA 1.5299524969897602
mlotst antarctic surface SON 1.3425140545273064
mlotst antarctic surface DJF 2.7850359185468108
thetao arctic 10m MAM 0.9585868674169671
thetao arctic 10m JJA 0.9697092414774984
thetao arctic 10m SON 0.6133962321952603
thetao arctic 10m DJF 0.9413390019947049
thetao northmid 10m MAM 1.2641512129327248
thetao northmid 10m JJA 0.9562089650986554
thetao northmid 10m SON 0.7025082772227267
thetao northmid 10m DJF 1.1121805443910338
thetao tropics 10m MAM 1.2530994948695935
thetao tropics 10m JJA 0.8631888120101862
thetao tropics 10m SON 0.8144738562741193
thetao tropics 10m DJF 1.0478757066517246
thetao nino34 10m MAM 2.258524614819009
thetao nino34 10m JJA 1.190513162373665
thetao nino34 10m SON 0.9458023433452023
thetao nino34 10m DJF 2.099248203020252
thetao southmid 10m MAM 0.6576486448833316
thetao southmid 10m JJA 0.8145115108375806
thetao southmid 10m SON 0.905824378371121
thetao southmid 10m DJF 0.6044514577816464
thetao antarctic 10m MAM 0.5602440703284958
thetao antarctic 10m JJA 1.062242039240426
thetao antarctic 10m SON 1.1014689118297998
thetao antarctic 10m DJF 0.5587608826232884
thetao arctic 100m MAM 0.8033687038396968
thetao arctic 100m JJA 0.6417381394160377
thetao arctic 100m SON 0.6290437159968285
thetao arctic 100m DJF 0.6922072948361412
thetao northmid 100m MAM 0.9526315905249706
thetao northmid 100m JJA 0.9368250311608068
thetao northmid 100m SON 0.9386641244578403
thetao northmid 100m DJF 0.8871134630689159
thetao tropics 100m MAM 0.7872239208764625
thetao tropics 100m JJA 0.847327889864412
thetao tropics 100m SON 0.7800531341338417
thetao tropics 100m DJF 0.7193630714895032
thetao nino34 100m MAM 0.6533374884596308
thetao nino34 100m JJA 0.8133583946884273
thetao nino34 100m SON 0.39543304944136476
thetao nino34 100m DJF 0.7650884157618066
thetao southmid 100m MAM 0.6775916327817966
thetao southmid 100m JJA 0.7829424025907772
thetao southmid 100m SON 0.8586214154131514
thetao southmid 100m DJF 0.6995963167098505
thetao antarctic 100m MAM 0.9527028163932046
thetao antarctic 100m JJA 1.1570517141127397
thetao antarctic 100m SON 1.3186815152430857
thetao antarctic 100m DJF 1.0964586578242752
thetao arctic 1000m MAM 0.07736577115202309
thetao arctic 1000m JJA 0.07529501601330736
thetao arctic 1000m SON 0.07417964865157149
thetao arctic 1000m DJF 0.07757032853109079
thetao northmid 1000m MAM 0.10582948899519187
thetao northmid 1000m JJA 0.1099686317415898
thetao northmid 1000m SON 0.1150669361467764
thetao northmid 1000m DJF 0.10280216826333263
thetao tropics 1000m MAM 0.07188031615704649
thetao tropics 1000m JJA 0.07186349376172277
thetao tropics 1000m SON 0.07737705920609045
thetao tropics 1000m DJF 0.07284286609595889
thetao nino34 1000m MAM 0.04823369007497032
thetao nino34 1000m JJA 0.04245426713569371
thetao nino34 1000m SON 0.0531651680821971
thetao nino34 1000m DJF 0.06496628118199776
thetao southmid 1000m MAM 0.19275018235178207
thetao southmid 1000m JJA 0.2028974554345253
thetao southmid 1000m SON 0.21099991123750755
thetao southmid 1000m DJF 0.18825308028635274
