Variable Region Level Season FracMeanError
vas southmid surface MAM 0.8744774469572393
vas southmid surface JJA 0.9244527712549474
vas southmid surface SON 0.7204995596423929
vas southmid surface DJF 0.6611808700974647
vas antarctic surface MAM 0.6992878565362481
vas antarctic surface JJA 0.6739839630615172
vas antarctic surface SON 0.6746299812566976
vas antarctic surface DJF 0.6990513035059545
ua arctic 300hPa MAM 1.020284330786429
ua arctic 300hPa JJA 0.9615124642124321
ua arctic 300hPa SON 0.7802732325983966
ua arctic 300hPa DJF 0.653736408817463
ua northmid 300hPa MAM 0.9333442662607602
ua northmid 300hPa JJA 1.021674064029186
ua northmid 300hPa SON 0.5123145339196916
ua northmid 300hPa DJF 0.6957680672278985
ua tropics 300hPa MAM 0.8895299076415331
ua tropics 300hPa JJA 0.660560078410304
ua tropics 300hPa SON 0.6498930382941709
ua tropics 300hPa DJF 0.7722533282447004
ua nino34 300hPa MAM 0.6169847765610071
ua nino34 300hPa JJA 0.3452176291732968
ua nino34 300hPa SON 0.5109664537261354
ua nino34 300hPa DJF 0.5909484381889959
ua southmid 300hPa MAM 1.012895111101351
ua southmid 300hPa JJA 1.0184020945189332
ua southmid 300hPa SON 1.4318789005677113
ua southmid 300hPa DJF 0.8318292746027778
ua antarctic 300hPa MAM 0.8096744338823719
ua antarctic 300hPa JJA 0.7912525133746428
ua antarctic 300hPa SON 1.0239463261792483
ua antarctic 300hPa DJF 0.7784222303062787
zg arctic 500hPa MAM 0.6169475821362338
zg arctic 500hPa JJA 0.5715706457507211
zg arctic 500hPa SON 0.4331319071899511
zg arctic 500hPa DJF 0.4419649178478474
zg northmid 500hPa MAM 0.9609741760677253
zg northmid 500hPa JJA 0.31773500865913135
zg northmid 500hPa SON 0.33824276166696976
zg northmid 500hPa DJF 0.9136947767426222
zg tropics 500hPa MAM 0.8928395607696554
zg tropics 500hPa JJA 0.8137868697505982
zg tropics 500hPa SON 0.627203425351556
zg tropics 500hPa DJF 1.0425743995326813
zg nino34 500hPa MAM 1.1010647219866525
zg nino34 500hPa JJA 0.9268281935742112
zg nino34 500hPa SON 0.7411177998156482
zg nino34 500hPa DJF 1.197858331661606
zg southmid 500hPa MAM 0.8278590376929387
zg southmid 500hPa JJA 1.6826639809914543
zg southmid 500hPa SON 1.7851122290612353
zg southmid 500hPa DJF 0.8106927122661605
zg antarctic 500hPa MAM 0.9943497694801693
zg antarctic 500hPa JJA 1.111843544992584
zg antarctic 500hPa SON 0.5124412182738434
zg antarctic 500hPa DJF 0.23512199309317255
zos arctic surface MAM 0.8168125865428952
zos arctic surface JJA 0.42387233774901906
zos arctic surface SON 0.5764568618377595
zos arctic surface DJF 0.7420029479312932
zos northmid surface MAM 0.8689018103833375
zos northmid surface JJA 0.8543296549640789
zos northmid surface SON 0.9047630732060655
zos northmid surface DJF 0.8885779557112812
zos tropics surface MAM 0.8358060968162784
zos tropics surface JJA 0.8344154289354162
zos tropics surface SON 0.8772737456145899
zos tropics surface DJF 0.8686113399055747
zos nino34 surface MAM 1.1351078372904173
zos nino34 surface JJA 1.4087624836300554
zos nino34 surface SON 1.607931646171256
zos nino34 surface DJF 1.4346443859887015
zos southmid surface MAM 0.7437711044509518
zos southmid surface JJA 0.77427477966532
zos southmid surface SON 0.7633289418068503
zos southmid surface DJF 0.7647951068684692
zos antarctic surface MAM 1.3634647721467952
zos antarctic surface JJA 1.0650250079066457
zos antarctic surface SON 1.2574292971109662
zos antarctic surface DJF 1.4404691878532767
mlotst arctic surface MAM 0.8614919352716002
mlotst arctic surface JJA 0.47158508361219353
mlotst arctic surface SON 0.36429245368261903
mlotst arctic surface DJF 0.8100272169834167
mlotst northmid surface MAM 0.8034872471946263
mlotst northmid surface JJA 0.6068210916680198
mlotst northmid surface SON 0.6729602018562022
mlotst northmid surface DJF 0.8228931770377288
mlotst tropics surface MAM 0.7948153256525506
mlotst tropics surface JJA 0.7802969573855721
mlotst tropics surface SON 0.8198688695730514
mlotst tropics surface DJF 0.6305188831705731
mlotst nino34 surface MAM 0.3544230501938166
mlotst nino34 surface JJA 0.6407957286435568
mlotst nino34 surface SON 0.6513142308929843
mlotst nino34 surface DJF 0.4231846745648274
mlotst southmid surface MAM 0.3934823316258287
mlotst southmid surface JJA 0.6327324786657837
mlotst southmid surface SON 0.8001277413037825
mlotst southmid surface DJF 0.6485948476333702
mlotst antarctic surface MAM 1.5109088190195281
mlotst antarctic surface JJA 1.1704522959239154
mlotst antarctic surface SON 1.027676693021132
mlotst antarctic surface DJF 2.553409356032251
thetao arctic 10m MAM 1.0122868889959515
thetao arctic 10m JJA 0.9575905390720354
thetao arctic 10m SON 0.6680058414096449
thetao arctic 10m DJF 0.9421094418210251
thetao northmid 10m MAM 1.2215628193177934
thetao northmid 10m JJA 0.7460709134945891
thetao northmid 10m SON 0.7052491590255873
thetao northmid 10m DJF 1.1739217158264423
thetao tropics 10m MAM 1.2587889285803535
thetao tropics 10m JJA 0.8911116477544347
thetao tropics 10m SON 0.8430016071637871
thetao tropics 10m DJF 1.0561674150780096
thetao nino34 10m MAM 2.3792925176332944
thetao nino34 10m JJA 1.0482528151890262
thetao nino34 10m SON 0.7309101587592695
thetao nino34 10m DJF 1.9278460571989997
thetao southmid 10m MAM 0.7091329081544108
thetao southmid 10m JJA 0.8109811693248302
thetao southmid 10m SON 0.9017851605164332
thetao southmid 10m DJF 0.6258777241811434
thetao antarctic 10m MAM 0.5627028798318249
thetao antarctic 10m JJA 0.9947687649072242
thetao antarctic 10m SON 1.0812209959496943
thetao antarctic 10m DJF 0.5576682381479817
thetao arctic 100m MAM 0.7975084936750306
thetao arctic 100m JJA 0.6467472968953533
thetao arctic 100m SON 0.6355387857656032
thetao arctic 100m DJF 0.6961427016451319
thetao northmid 100m MAM 0.9273450454205202
thetao northmid 100m JJA 0.9415487165393273
thetao northmid 100m SON 0.9459644073997909
thetao northmid 100m DJF 0.8519585820852758
thetao tropics 100m MAM 0.7977237956311884
thetao tropics 100m JJA 0.8554198983574746
thetao tropics 100m SON 0.7672676751203856
thetao tropics 100m DJF 0.7257006814775119
thetao nino34 100m MAM 0.6330869923111072
thetao nino34 100m JJA 0.7331172427500184
thetao nino34 100m SON 0.3156366455251869
thetao nino34 100m DJF 0.6928714847897751
thetao southmid 100m MAM 0.6722663188804864
thetao southmid 100m JJA 0.7514146511608142
thetao southmid 100m SON 0.8140878958882704
thetao southmid 100m DJF 0.6911787514696668
thetao antarctic 100m MAM 0.9644315005016088
thetao antarctic 100m JJA 1.1640072248812805
thetao antarctic 100m SON 1.3056680239033527
thetao antarctic 100m DJF 1.11102896450833
thetao arctic 1000m MAM 0.07513571061935663
thetao arctic 1000m JJA 0.07429167877464626
thetao arctic 1000m SON 0.0757599467938226
thetao arctic 1000m DJF 0.07688237706484559
thetao northmid 1000m MAM 0.10084129200197496
thetao northmid 1000m JJA 0.1041578669696983
thetao northmid 1000m SON 0.10881107745648631
thetao northmid 1000m DJF 0.09987947176042632
thetao tropics 1000m MAM 0.07212522411824174
thetao tropics 1000m JJA 0.07307366723164407
thetao tropics 1000m SON 0.07804733930631776
thetao tropics 1000m DJF 0.07241650324587334
thetao nino34 1000m MAM 0.047667177002986914
thetao nino34 1000m JJA 0.04581293823079413
thetao nino34 1000m SON 0.044649839555674566
thetao nino34 1000m DJF 0.060767386997621284
thetao southmid 1000m MAM 0.19079010166143773
thetao southmid 1000m JJA 0.20134417535270502
thetao southmid 1000m SON 0.20747746308741102
thetao southmid 1000m DJF 0.18631919302164274
thetao antarctic 1000m MAM 0.1819289463319874
thetao antarctic 1000m JJA 0.17922169056078083
thetao antarctic 1000m SON 0.1954079338886037
thetao antarctic 1000m DJF 0.17428663277122317
so arctic 10m MAM 0.9591107956404604
so arctic 10m JJA 0.7289726839948031
so arctic 10m SON 0.7053234478911086
so arctic 10m DJF 0.9100110255297625
so northmid 10m MAM 0.6320050757468161
so northmid 10m JJA 0.7355364135220903
so northmid 10m SON 0.7839131730186987
so northmid 10m DJF 0.6334486186902045
so tropics 10m MAM 0.817432883694116
so tropics 10m JJA 0.77072661558416
so tropics 10m SON 0.717037736523422
so tropics 10m DJF 0.7013830412682227
so nino34 10m MAM 0.44315716032249247
so nino34 10m JJA 0.5338356054738485
so nino34 10m SON 0.7112394957940551
so nino34 10m DJF 0.4855788080630814
so southmid 10m MAM 0.7187247175626109
so southmid 10m JJA 0.6896447971137326
so southmid 10m SON 0.6637474712533696
so southmid 10m DJF 0.6554158075085186
so antarctic 10m MAM 0.6037502700582283
so antarctic 10m JJA 0.6499351368120173
so antarctic 10m SON 0.6771863033081664
so antarctic 10m DJF 0.45677725507682904
so arctic 100m MAM 0.3147366416402486
so arctic 100m JJA 0.3338676505003393
so arctic 100m SON 0.39835339913824436
so arctic 100m DJF 0.3463957076685031
so northmid 100m MAM 0.5020703692971439
so northmid 100m JJA 0.504951946017709
so northmid 100m SON 0.5064681620713045
so northmid 100m DJF 0.4692437653874967
so tropics 100m MAM 0.34344565840217267
so tropics 100m JJA 0.380499802702083
so tropics 100m SON 0.3882259722838015
so tropics 100m DJF 0.3183754460757843
so nino34 100m MAM 0.1577148049173939
so nino34 100m JJA 0.1612633086773007
so nino34 100m SON 0.21749957030783473
so nino34 100m DJF 0.14032887913799336
so southmid 100m MAM 0.37378396734380614
so southmid 100m JJA 0.4702763944418129
so southmid 100m SON 0.5468516929681093
so southmid 100m DJF 0.4084720677236579
so antarctic 100m MAM 0.6030521043229689
so antarctic 100m JJA 0.5869645874448047
so antarctic 100m SON 0.49570866832029115
so antarctic 100m DJF 0.4939797944884111
so arctic 1000m MAM 0.09544813013282905
so arctic 1000m JJA 0.09775085172766067
so arctic 1000m SON 0.08211062833999706
so arctic 1000m DJF 0.11323743473973473
so northmid 1000m MAM 0.08797434921209764
so northmid 1000m JJA 0.09158914442755642
so northmid 1000m SON 0.1010740573625414
so northmid 1000m DJF 0.09171398800124714
so tropics 1000m MAM 0.06781570980239729
